#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices	tadIndices	geneName	cancerGene
11	9595228	9615004	5	166483	498	2087;2088	WEE1	True
11	9627689	9628156	7	243964	498	2088	RPL23AP65	False
11	9652555	9652906	7	255463	498	2088	AC011979.2	False
11	9681985	9682467	7	239470	498	2088	AC011979.1	False
11	9685624	9774538	5	133789	498	2088	SWAP70	False
11	9776317	9781080	10	245522	498	2088	AC026250.1	False
11	9800214	10315754	5	133812	498	2088	SBF2	False
11	9980291	9981337	7	254765	498	2088	AC011092.1	False
11	10293599	10293806	7	254719	498	2088	AC080023.2	False
11	10326227	10328944	5	148926	498	2088	ADM	False
11	10329860	10529126	5	133805	498	2088;2089	AMPD3	False
11	10529434	10530736	5	255823	498	2089	MTRNR2L8	False
11	10533225	10562777	5	110315	498	2089	RNF141	False
11	10578513	10633236	5	133800	498	2089	LYVE1	False
11	10594638	10715535	5	72952	498;499	2089	MRVI1	True
11	10772534	10801290	5	198730	499	2089;2090	CTR9	True
11	10818597	10830657	5	110321	499	2090	EIF4G2	False
11	10833621	10880343	5	236287	499	2090	ZBED5	False
11	10906432	10920869	10	250041	499	2090	AC069360.1	False
11	11139401	11205158	10	254401	499	2090	AC111188.1	False
11	11157029	11159205	7	254957	499	2090	AC111188.2	False
11	11203654	11203960	7	270897	499	2090	AC111188.3	False
11	11261306	11261827	7	255123	499	2090	MTND5P21	False
11	11264735	11265262	10	255260	499	2090	KC877392.1	False
11	11292423	11643552	5	110328	499	2090	GALNT18	False
11	11373489	11374904	5	254598	499	2090	CSNK2A3	True
11	11678198	11678269	9	266645	499	2090	MIR4299	False
11	11747060	11747257	5	268242	499	2090	AC131935.1	False
11	11780648	11780980	7	255309	499	2090	AC131935.1	False
11	11862970	11980870	5	170242	499	2090;2091	USP47	False
11	11878037	11878406	7	255492	499	2090;2091	AC104383.1	False
11	11984653	12031316	5	50165	499	2091	DKK3	False
11	12052422	12083332	10	254486	499	2091	LINC02547	False
11	12088476	12094561	10	254991	499	2091	AC124276.1	False
11	12108438	12110988	10	255400	499	2091	AC124276.2	False
11	12115555	12285336	5	133816	499	2091	MICAL2	False
11	12297627	12380691	5	133808	499	2091;2092	MICALCL	False
11	12366314	12366408	9	264283	499	2092	AC025300.1	False
11	12398732	12552348	5	197702	499	2092	PARVA	False
11	12559630	12562514	10	254847	499	2092	AC009806.1	False
11	12696138	12966030	5	187079	499;500	2092;2093	TEAD1	True
11	12983389	13011095	10	251381	500	2093	LINC00958	False
11	12985187	12985238	9	266625	500	2093	AC084859.1	False
11	13022637	13030706	10	254670	500	2093	AC084859.1	False
11	13031124	13033653	5	189431	500	2093	RASSF10	False
11	13076162	13156386	10	255558	500	2093	AC013762.1	False
11	13173747	13173895	7	255018	500	2093	AC022878.1	False
11	13298199	13408813	5	133794	500	2093	ARNTL	True
11	13409548	13484844	5	148925	500	2093;2094	BTBD10	False
11	13499880	13500584	7	254583	500	2093;2094	AC021269.1	False
11	13510159	13510937	0	255401	500	2093;2094	AC021269.2	False
11	13513602	13517728	5	152266	500	2093;2094	PTH	False
11	13631910	13632318	7	228901	500	2094	HMGN2P36	False
11	13690217	13753893	5	197601	500	2094	FAR1	False
11	13707046	13707203	7	240454	500	2094	AC013828.1	False
11	13777574	13779107	7	255075	500	2094	CENPUP1	False
11	13779658	13779892	7	255088	500	2094	AC013828.2	False
11	13806937	13869549	10	255411	500	2094	LINC02548	False
11	13848390	13901046	10	254927	500	2094	AC027779.1	False
11	13866409	13892163	10	254930	500	2094	LINC02545	False
11	13942997	13946410	10	254438	500	2094	AC022240.1	False
11	13984236	14289430	5	262655	500	2094	SPON1	False
11	14299472	14386052	5	133818	500	2094	RRAS2	True
11	14462333	14463223	7	255074	500	2094	AC018523.1	False
11	14464986	14521573	5	129083	500	2094;2095	COPB1	False
11	14515329	14541890	5	256206	500	2094;2095	AC018523.2	False
11	14526420	14665181	5	129084	500	2094;2095	PSMA1	False
11	14665269	14893590	5	152270	500	2095	PDE3B	True
11	14695152	14696101	7	255040	500	2095	MORF4L1P3	False
11	14898986	14913798	5	186104	500	2095	CYP2R1	False
11	14926543	15103888	5	175868	500	2095	CALCB	False
11	14929064	14929532	0	253179	500	2095	CALCP	False
11	14988214	14993900	5	110680	500	2095	CALCA	False
11	15009217	15010240	0	250640	500	2095	AC090835.1	False
11	15133970	15268754	5	188487	500	2095;2096	INSC	False
11	15574401	15612644	10	254946	500	2096;2097	AC073172.2	False
11	15593365	15643949	10	254789	500	2096;2097	AC073172.1	False
11	15665431	15726914	10	254695	500	2097	AC087379.2	False
11	15723509	15780444	10	254645	500	2097	AC087379.1	False
11	15932503	15948989	10	254661	500	2097	AC009869.1	False
11	15987995	16761138	5	110693	500;501	2097;2098	SOX6	False
11	16145862	16145942	9	221556	500	2097	AC103794.1	False
11	16505631	16506218	7	213785	501	2097	AKR1B1P3	False
11	16634679	16778428	5	110696	501	2097;2098	C11orf58	False
11	16798864	17035990	5	166689	501	2097;2098	PLEKHA7	False
11	16996240	16996560	7	244398	501	2098	AC116533.1	False
11	17029425	17029515	9	266493	501	2098	AC116533.3	False
11	17035545	17074571	1	184669	501	2098	OR7E14P	False
11	17076459	17076554	9	264378	501	2098	AC116533.2	False
11	17095499	17095582	9	221322	501	2098	AC116533.1	False
11	17095936	17099334	5	110700	501	2098	RPS13	False
11	17099277	17229530	5	11405	501	2098	PIK3C2A	True
11	17159523	17159812	7	240808	501	2098	AC126389.1	False
11	17215036	17215855	7	213779	501	2098	AC107956.2	False
11	17229700	17371521	5	70081	501	2098	NUCB2	False
11	17249826	17250698	7	197149	501	2098	AC107956.1	False
11	17373273	17398888	5	188211	501	2098	NCR3LG1	False
11	17407406	17410878	5	187486	501	2098	KCNJ11	False
11	17414432	17498392	5	6071	501	2098	ABCC8	False
11	17457219	17457728	7	255035	501	2098	SDHCP4	False
11	17515442	17565963	5	6611	501	2098;2099	USH1C	False
11	17568920	17668697	5	188162	501	2098;2099	OTOG	False
11	17716569	17719018	10	254586	501	2099	AC124301.1	False
11	17741115	17743678	5	129152	501	2099	MYOD1	True
11	17756321	17878351	5	129159	501	2099	KCNC1	False
11	17809595	18034709	5	129158	501	2099;2100	SERGEF	False
11	18039111	18063973	5	129167	501	2099;2100	TPH1	False
11	18091482	18127638	5	166788	501	2100	SAAL1	False
11	18128130	18128388	7	255254	501	2100	HIGD1AP5	False
11	18134019	18137679	1	166787	501	2100	SAA3P	False
11	18142502	18160027	5	179826	501	2100	MRGPRX3	False
11	18161733	18211042	10	255470	501	2100	AC090099.4	False
11	18174824	18175802	7	254857	501	2100	AC090099.3	False
11	18194384	18195827	5	179817	501	2100	MRGPRX4	False
11	18204623	18204712	9	221037	501	2100	AC090099.1	False
11	18210547	18211168	7	255138	501	2100	GLTPP1	False
11	18218204	18218884	7	254546	501	2100	AC090099.2	False
11	18230685	18236109	1	189332	501	2100	AC090099.1	False
11	18252896	18258440	5	148965	501	2100	SAA4	False
11	18252970	18270182	5	255071	501	2100	SAA2-SAA4	False
11	18260770	18270190	5	134339	501	2100	SAA2	False
11	18283529	18284638	7	212789	501	2100	ST13P5	False
11	18287721	18291524	5	173432	501	2100	SAA1	False
11	18300215	18343745	5	110756	501	2100	HPS5	False
11	18343842	18388591	5	110768	501	2100	GTF2H1	True
11	18409334	18409407	9	264603	501	2100	MIR3159	False
11	18415935	18429972	5	134333	501	2100	LDHA	True
11	18433854	18473605	5	166796	501	2100	LDHC	False
11	18471659	18472415	7	256734	501	2100	AC027544.3	False
11	18477371	18501147	5	166800	501	2100	LDHAL6A	False
11	18489883	18548779	5	74319	501	2100	TSG101	False
11	18511790	18512502	7	256464	501	2100	YWHABP2	False
11	18532590	18533022	7	256361	501	2100	AC027544.1	False
11	18551156	18610294	5	151116	501	2100	UEVLD	False
11	18610328	18631802	5	247595	501	2100	SPTY2D1-AS1	False
11	18617006	18621230	2	256282	501	2100	AC112694.1	False
11	18627948	18656338	5	179119	501	2100	SPTY2D1	False
11	18686597	18687095	7	257043	501	2100	AP006296.1	False
11	18714669	18726332	5	151117	501	2100	TMEM86A	False
11	18725852	18747777	5	179057	501	2100	IGSF22	False
11	18749475	18814268	5	110786	501	2100;2101	PTPN5	True
11	18825955	18826033	9	265940	501	2100;2101	AC103974.1	False
11	18857851	18858628	7	276789	501	2100;2101	AC103974.2	False
11	18885105	18886056	0	254529	501	2101	AC023078.1	False
11	18892536	18895009	7	255511	501	2101	AC023078.6	False
11	18908480	18909467	0	254541	501	2101	AC023078.2	False
11	18931983	18932943	0	255536	501	2101	AC023078.7	False
11	18955360	18961054	5	170255	501	2101	MRGPRX1	False
11	18977602	18978562	0	254738	501	2101	AC023078.4	False
11	18993293	18994250	0	254720	501	2101	AC023078.3	False
11	19051244	19051985	0	255424	501	2101	AC027026.1	False
11	19076002	19082228	5	183695	501	2101	MRGPRX2	False
11	19138646	19197969	5	177054	501	2101	ZDHHC13	False
11	19203577	19232120	5	129170	501	2101	CSRP3	False
11	19245610	19263167	5	129173	501	2101	E2F8	False
11	19296087	19296816	7	254544	501	2101	PCNAP4	False
11	19321430	19329905	10	255160	501	2101	AC009652.1	False
11	19372271	20143144	5	166833	501	2101;2102;2103	NAV2	False
11	19596857	19596919	9	265210	501	2102	MIR4486	False
11	19732480	19734165	10	270607	501	2102	AC009549.1	False
11	19781550	19781629	9	264309	501	2102	MIR4694	False
11	20177701	20182159	5	109851	501	2103	DBX1	False
11	20385231	20405329	5	109854	501	2103	HTATIP2	False
11	20409076	20530840	5	185238	501	2103	PRMT3	False
11	20595732	20596588	7	255291	501	2103;2104	HMGB1P40	False
11	20620946	20680831	5	165970	501	2103;2104	SLC6A5	False
11	20691097	21597227	5	165973	501	2104	NELL1	False
11	21191294	21191683	7	254816	501	2104	AC090857.1	False
11	21305325	21306501	7	225477	501	2104	AC099730.1	False
11	22134994	22138547	10	254820	502	2104	AC107882.1	False
11	22214722	22304903	5	171714	502	2104;2105	ANO5	False
11	22359643	22401049	5	91664	502	2104;2105	SLC17A6	False
11	22467234	22513565	10	255323	502	2105	LINC01495	False
11	22513658	22524392	10	255357	502	2105	AC055878.1	False
11	22644065	22648333	5	183161	502	2105	FANCF	True
11	22646860	22647369	5	229387	502	2105	AC103801.2	False
11	22647188	22834601	5	148935	502	2105	GAS2	False
11	22835345	22851845	5	198168	502	2105;2106	SVIP	False
11	22868477	22881972	5	255359	502	2105;2106	CCDC179	False
11	23186446	23224707	10	255418	502	2106	AC090092.1	False
11	23391662	23399190	7	271491	502	2106	AC100767.2	False
11	23425351	23427649	7	255293	502	2106	WIZP1	False
11	23453223	23453345	7	254564	502	2106	AC100767.1	False
11	23493190	23493259	9	264478	502	2106	AC100767.1	False
11	23499614	23501976	7	254465	502	2106	THAP12P4	False
11	23541868	23542748	7	240881	502	2106	AC068472.1	False
11	23752134	23818516	10	255193	502	2106	AC100768.2	False
11	23782876	23826144	10	254861	502	2106	AC100768.1	False
11	23907681	23915103	7	277803	502	2106	AC099842.1	False
11	24257023	24283764	10	254594	502	2106	AC015771.1	False
11	24518516	25104177	5	187398	502	2106;2107	LUZP2	True
11	24722821	24723121	7	255489	502	2107	AC115990.1	False
11	25162079	25162569	7	255368	502	2107	AC087373.1	False
11	25558824	25558917	9	265837	502	2107	AC015820.1	False
11	25610021	25610341	7	240298	502	2107	AC015820.1	False
11	25652266	25652587	7	255454	502	2107	AC100770.1	False
11	25756317	25803305	10	254456	502	2107	AC090592.1	False
11	25945735	25948355	10	254754	502	2107	AC013799.1	False
11	26067534	26069145	7	255086	502	2107	AC024341.1	False
11	26210670	26229894	10	255243	503	2107	AC099687.1	False
11	26307258	26309554	10	254819	503	2107;2108	AC021698.1	False
11	26331146	26684835	5	134343	503	2107;2108	ANO3	False
11	26448598	26448959	7	255505	503	2108	AC079064.1	False
11	26580580	26593780	5	169550	503	2108	MUC15	False
11	26688566	26744974	5	148942	503	2108	SLC5A12	False
11	27015731	27017668	5	176971	503	2108	FIBIN	False
11	27062272	27149356	5	129151	503	2108	BBOX1	False
11	27352374	27385415	5	109881	504	2109	CCDC34	False
11	27387508	27494322	5	205213	504	2109	LGR4	False
11	27505397	27505675	7	242527	504	2109	AC100771.1	False
11	27516123	27528320	5	148943	504	2109;2110	LIN7C	False
11	27603227	27603602	7	240036	504	2110	AC104563.1	False
11	27639173	27656174	10	254934	504	2110	LINC00678	False
11	27676440	27743605	5	176697	504	2110	BDNF	True
11	27827990	27828543	7	177447	504	2110	CBX3P1	False
11	27910385	27912580	7	224411	504	2110	HSP90AA2P	False
11	28000216	28041122	10	255094	504	2110	AC090159.1	False
11	28042167	28129855	5	121621	504	2110	KIF18A	False
11	28078362	28078457	9	207874	504	2110	MIR610	False
11	28129795	28548588	5	169519	504	2110	METTL15	False
11	28166454	28166751	7	271332	504	2110	AC023206.1	False
11	28308782	28309172	7	238149	504	2110	AC104978.1	False
11	28538379	28540888	10	254606	504	2110	AC013714.1	False
11	28700730	28705016	10	248990	504	2110	AC100773.1	False
11	28724162	29085368	10	249867	504	2110;2111	AC090833.1	False
11	29008182	29009045	0	272882	504	2111	OR2BH1P	False
11	29181503	29288281	10	254526	504	2111	AC090791.1	False
11	29297202	29298112	7	255450	504	2111	AC110056.1	False
11	29298236	29298352	9	211499	504	2111	AC110056.1	False
11	29357425	29615842	10	254530	504	2111;2112	AC090124.1	False
11	29413072	29415391	7	255281	504	2111;2112	AC090124.3	False
11	29467034	29478940	10	255227	504	2112	AC090124.2	False
11	29540623	29574186	10	255029	504	2112	AC110058.1	False
11	29616465	29652211	10	255117	504	2112	LINC02546	False
11	29690433	29691175	7	255047	504	2112	HNRNPRP2	False
11	29735456	29903261	10	254734	504	2112	AC107973.1	False
11	29747311	29748112	7	240554	504	2112	AL135933.1	False
11	30001660	30003939	10	261340	504	2112	LINC01616	False
11	30031288	30038570	5	182255	504	2112	KCNA4	False
11	30065605	30105890	10	254532	504	2112	AC124657.1	False
11	30188710	30188853	7	255288	504	2112	AL358944.1	False
11	30252563	30256808	5	131808	504	2112	FSHB	False
11	30344598	30359774	5	152219	504	2112;2113	ARL14EP	False
11	30389695	30390193	7	242353	504	2113	RPL12P30	False
11	30406040	30608419	5	66382	504	2113	MPPED2	False
11	30851916	31391357	5	170959	504;505	2113;2114	DCDC1	False
11	31195471	31195552	9	251968	505	2114	AL133376.1	False
11	31227306	31227441	9	221629	505	2114	AL162614.1	False
11	31302219	31302534	7	255370	505	2114	CYCSP25	False
11	31391387	31453396	5	170946	505	2114	DNAJC24	False
11	31453948	31531192	5	148950	505	2114	IMMP1L	False
11	31457017	31457110	9	221338	505	2114	AC108456.1	False
11	31531247	31811876	5	109911	505	2114	ELP4	True
11	31806327	31839610	5	7372	505	2114	PAX6	True
11	31833939	32127301	5	49449	505	2114	RCN1	False
11	31847894	31850858	10	281880	505	2114	PAUPAR	False
11	32106657	32107258	7	255490	505	2114	EIF4A2P5	False
11	32133595	32364955	28	227160	505	2114;2115	THEM7P	False
11	32154245	32165125	10	255375	505	2114	AL078612.2	False
11	32409321	32457176	5	184937	505	2115	WT1	True
11	32605344	32627808	5	149100	505	2115	EIF3M	False
11	32613339	32614317	7	270903	505	2115	HNRNPA3P9	False
11	32623792	32816204	5	186714	505	2115	CCDC73	False
11	32779814	32780160	7	244535	505	2115	AL049714.1	False
11	32851489	32879669	5	135378	505	2115	PRRG4	False
11	32914724	33014862	5	60749	505	2115	QSER1	False
11	33037410	33055128	5	121690	505	2115	DEPDC7	False
11	33060963	33127489	5	176148	505	2115	TCP11L1	False
11	33097112	33098006	7	213713	505	2115	PIGCP1	False
11	33097695	33101000	10	280798	505	2115	LINC00294	False
11	33098734	33183917	5	176102	505	2115	CSTF3	False
11	33211608	33212049	7	241950	505	2115	RPL29P23	False
11	33258554	33258955	7	241255	505	2115	AL136126.1	False
11	33278218	33378569	5	110422	505	2115	HIPK3	False
11	33376011	33376091	9	223134	505	2115	AL122015.1	False
11	33424762	33425151	7	254537	505	2115	AL137161.1	False
11	33472192	33472489	7	255207	505	2115	AL133399.1	False
11	33563618	33695648	5	110427	505	2115	KIAA1549L	False
11	33719807	33722347	5	205177	505	2115	C11orf91	False
11	33719807	33757991	5	85063	505	2115	CD59	False
11	33762485	33796089	5	110429	505	2115	FBXO3	False
11	33808600	33809341	7	255161	505	2115;2116	AC113192.3	False
11	33826314	33827187	10	255169	505	2115;2116	AC113192.4	False
11	33831691	33832724	10	254619	505	2115;2116	AC113192.1	False
11	33836423	33843641	10	255133	505	2115;2116	AC113192.2	False
11	33880122	33913836	5	135363	505	2116	LMO2	True
11	34073230	34122703	5	135387	505	2116	CAPRIN1	False
11	34127149	34169217	5	135372	505	2116	NAT10	True
11	34172535	34379555	5	166016	505	2116	ABTB2	False
11	34356665	34357550	7	254708	505	2116	AL139174.1	False
11	34426210	34426496	7	220204	505	2116	AL035079.1	False
11	34452427	34453196	7	216708	505	2116	CIR1P3	False
11	34460472	34493609	5	121691	505	2116;2117	CAT	True
11	34500340	34535352	5	135374	505	2116;2117	ELF5	False
11	34505983	34506085	9	264667	505	2116;2117	AL137224.1	False
11	34554561	34579471	10	255271	505	2117	AL137224.1	False
11	34592423	34595529	10	255427	505	2117	AC087783.1	False
11	34642640	34682604	5	135373	505	2117	EHF	False
11	34731147	34731708	7	271369	505	2117	AC087783.2	False
11	34764453	34764746	7	270491	505	2117	AL359999.1	False
11	34874641	34938046	5	149089	505	2117;2118	APIP	False
11	34937376	35042138	5	110435	505	2117;2118	PDHX	False
11	34963384	34963467	9	251862	505	2118	MIR1343	False
11	35150091	35150215	5	269766	505	2118	AL356215.1	False
11	35160417	35253949	5	26508	505	2118	CD44	True
11	35272753	35441610	5	110436	505	2118;2119	SLC1A2	False
11	35395812	35396021	7	215380	505	2118	AC090625.1	False
11	35453370	35551848	5	149090	505	2118;2119	PAMR1	False
11	35600978	35606858	10	254669	505	2119	AL135934.1	False
11	35639967	35642416	5	179431	505	2119	FJX1	False
11	35678242	35682887	10	254686	505	2119	AL138812.1	False
11	35684353	35839557	5	166326	505	2119	TRIM44	False
11	35881799	35883048	7	186082	505	2119	KRT18P14	False
11	35882204	35882294	9	266590	505	2119	AC090692.1	False
11	35965531	36253686	5	179241	505	2119	LDLRAD3	False
11	35988560	35990226	7	254672	505	2119	AL136146.1	False
11	36018776	36019225	7	241228	505	2119	RPL12P31	False
11	36031648	36031754	9	263389	505	2119	MIR3973	False
11	36290834	36310999	5	110442	505	2119	COMMD9	False
11	36317838	36486754	5	135362	505;506	2119	PRR5L	False
11	36342708	36344990	10	254566	505	2119	AC087277.1	False
11	36508577	36531822	5	175104	506	2119;2120	TRAF6	True
11	36532259	36614706	5	166349	506	2119;2120	RAG1	True
11	36597124	36619829	5	175097	506	2119;2120	RAG2	True
11	36616043	36680840	5	166352	506	2120	C11orf74	False
11	36717867	36719417	7	254498	506	2120	AC104042.1	False
11	37747216	37748006	7	242834	506	2120	RPL7AP56	False
11	37960151	37976213	10	254516	506	2120	AC103798.1	False
11	38232939	38234349	7	254784	506	2120	LRRC6P1	False
11	38520545	38521736	10	255477	506	2120	AC021713.1	False
11	38639814	38667906	10	255175	506	2120	AC022796.1	False
11	38668026	38695791	10	254562	506	2120	LINC01493	False
11	39183003	39183517	7	240975	506	2121	AC021723.1	False
11	39752359	39752453	9	264020	506	2122	AC027806.1	False
11	39883056	39883144	9	221804	506	2122	AC021749.1	False
11	39895332	39895938	7	270588	506	2122	AC021749.1	False
11	40105260	40106067	7	255347	506	2122	AC021820.1	False
11	40135753	41481323	5	148948	506	2122;2123;2124	LRRC4C	True
11	40466854	40468691	7	254579	506	2123	AC013488.1	False
11	40635652	40635765	9	266526	506	2123	AC090720.1	False
11	40781072	40781155	9	221357	506	2123	AC104387.1	False
11	41416145	41448054	10	255132	506	2123;2124	AC090138.1	False
11	41540445	41735998	10	255388	506	2124	AC021006.2	False
11	41559984	41560536	7	242729	506	2124	AC021006.1	False
11	41681580	41681771	7	255563	506	2124	AC021006.3	False
11	41736118	41857992	10	255171	506	2124	LINC01499	False
11	41819093	41819514	7	254668	506	2124	AC023442.1	False
11	41877470	41897547	10	255279	506	2124	AC023442.3	False
11	41898184	41898628	10	254822	506	2124	AC023442.2	False
11	42014935	42185401	10	255300	506	2124	AC079917.1	False
11	42204842	42275262	10	255109	506	2124	AC090458.1	False
11	42961325	42961548	7	254914	506	2124	AC109810.1	False
11	43085187	43087482	7	271028	506	2124	AC009643.2	False
11	43087236	43087626	7	254725	506	2124	AC009643.1	False
11	43142312	43290943	2	251557	506	2124	HNRNPKP3	False
11	43333513	43366079	5	166181	506	2124;2125	API5	False
11	43380482	43516483	5	52841	506;507	2125	TTC17	False
