#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices
13	19239375	19241361	7	235876	578
13	19246967	19250303	10	231914	578
13	19254634	19255840	7	226361	578
13	19271143	19271647	7	228797	578
13	19292907	19293869	10	236169	578
13	19298555	19299044	7	230931	578
13	19300846	19301554	7	204718	578
13	19308220	19309036	7	227784	578
13	19315870	19316858	0	244155	578
13	19381419	19382158	7	227568	578
13	19383970	19384188	7	225016	578
13	19390858	19446107	0	206192	578
13	19411908	19412238	7	242756	578
13	19433967	19434882	10	227332	578
13	19466400	19469370	7	235500	578
13	19479579	19481950	10	226250	578
13	19496029	19497905	10	231358	578
13	19520895	19636858	1	226057	579
13	19589627	19593476	0	229375	579
13	19600141	19606766	0	187721	579
13	19700539	19713751	0	224778	579
13	19725694	19726447	0	234894	579
13	19726707	19745334	0	229147	579
13	19746913	19747065	0	278337	579
13	19747910	19755992	5	198033	579
13	19759365	19761489	0	121388	579
13	19775777	19801572	0	227879	579
13	19836937	19838013	10	232243	579
13	19864733	19918965	0	237636	579
13	19878733	19879765	7	215349	579
13	19919189	19920889	10	236834	579
13	19923277	19982102	0	224976	579
13	19956594	19957212	7	231184	579
13	19982182	19983669	10	229791	579
13	19985371	19990328	0	237164	579
13	19997017	20110902	5	132958	579
13	20032538	20032858	7	223625	579
13	20126711	20144428	0	232894	579
13	20134153	20135409	7	215572	579
13	20137729	20139040	7	238132	579
13	20161258	20162490	10	225316	579
13	20207821	20247599	5	196199	579
13	20248892	20357159	5	121390	579
13	20268547	20269240	5	269591	579
13	20392261	20392759	7	233469	579
13	20397622	20437776	5	132950	579
13	20437998	20439188	10	275964	579
13	20504944	20505031	9	266230	579
13	20532810	20665968	5	121741	579
13	20644390	20646276	7	237672	579
13	20676840	20677369	10	236076	579
13	20712394	20735188	5	121743	579
13	20753117	20753601	7	226633	579
13	20761609	20767037	5	165474	579
13	20796110	20806534	5	121742	579
13	20977806	21099996	5	165475	579
13	21007917	21007985	9	263978	579
13	21141208	21265576	5	32742	579
13	21181407	21182270	7	238286	579
13	21276266	21297237	5	172458	579
13	21277842	21277922	9	265710	579
13	21302870	21348097	5	150456	579
13	21321174	21322196	7	233524	579
13	21351468	21477187	5	132953	579
13	21495803	21497372	7	236704	579
13	21512703	21523738	2	233780	579
13	21530318	21530582	7	234363	579
13	21535449	21536334	7	213621	579
13	21547171	21635686	5	150457	579
13	21668454	21668853	7	180172	579
13	21677142	21678510	7	225585	579
13	21714653	21723223	5	150459	579
13	21727734	21750741	5	165480	579
13	21750784	21753223	5	173141	579
13	21790694	21790799	7	271250	579
13	21808707	21809343	10	233405	579
13	21834154	21869142	2	235438	579
13	21861773	21861967	0	277077	579
13	21872278	21880512	1	233325	579
13	21877654	21922860	10	224429	579
13	21893295	21895005	7	215571	579
13	21932512	21933453	7	235076	579
13	21946712	22033509	5	180776	579
13	22057973	22058313	7	226908	579
13	22066830	22178353	5	165487	579
13	22104829	22105462	7	230022	579
13	22202552	22203154	7	226525	579
13	22245522	22278637	5	102678	579
13	22446909	22452299	10	226722	579
13	22615114	22850663	10	276476	579
13	22673302	22673683	7	237175	579
13	22687258	22687477	7	226118	579
13	23270162	23270713	7	232187	579
13	23278878	23280345	7	225777	579
13	23377435	23377787	7	237952	580
13	23411165	23412019	7	226507	580
13	23424240	23424700	7	231650	580
13	23453264	23453338	9	240341	580
13	23468795	23490508	10	262619	580
13	23471480	23472144	7	230535	580
13	23489790	23490662	7	234685	580
13	23492730	23498741	10	262198	580
13	23505676	23506138	10	283075	580
13	23551994	23552136	9	223116	580
13	23708313	23708703	7	233440	580
13	23743974	23744736	10	229483	580
13	23755091	23899304	5	102683	580
13	23817659	23821323	7	235205	580
13	23841645	23843289	7	236803	580
13	23902965	23985652	5	151835	580
13	23947562	23948200	7	232163	580
13	23993110	24003008	10	229558	580
13	24040710	24061603	10	232977	580
13	24072935	24077013	10	227893	580
13	24144509	24250243	5	127863	580
13	24304328	24463558	5	27001	580
13	24322243	24323901	5	268735	580
13	24340073	24340243	7	232102	580
13	24463028	24471402	5	205861	580
13	24464664	24476794	5	205863	580
13	24513696	24520921	1	196593	580
13	24553839	24895169	5	273167	580
13	24553944	24881212	5	182957	580
13	24553949	24609166	10	228741	580
13	24696204	24697953	7	225674	580
13	24736555	24736643	9	252695	580
13	24881304	24896673	5	240654	580
13	24895264	24895566	5	205850	580
13	24897159	24897595	7	277040	580
13	24902349	24903210	7	234627	580
13	24905588	24911259	10	261498	580
13	24974841	24975167	7	233545	580
13	24982295	25171814	1	205822	580
13	24995064	25086948	5	102699	580
13	25129366	25129451	9	266216	580
13	25140981	25144866	1	244615	580
13	25183217	25183313	9	211508	580
13	25254549	25286631	5	75673	580
13	25278476	25278926	7	225404	580
13	25316815	25320322	0	231417	580
13	25324795	25326309	7	226695	580
13	25338290	25454059	5	132972	580
13	25456422	25497027	5	151849	580
13	25498815	25542625	1	253771	580;581
13	25507144	25510934	0	273628	581
13	25517713	25518636	0	251299	581
13	25562715	25563063	7	232858	581
13	25591542	25591674	7	269099	581
13	25591904	25592041	0	276958	581
13	25670006	25673392	5	151846	581
13	25735822	25746426	5	165566	581
13	25746966	25754217	10	234056	581
13	25767245	25784433	10	225105	581
13	25780187	25780644	7	235315	581
13	25820339	25862147	5	139505	581
13	25820669	25820753	9	221324	581
13	25874262	25875576	10	260509	581
13	25875662	25923938	5	139496	581
13	25939937	25940293	7	234152	581
13	25946209	26599989	5	132932	581
13	26437388	26437805	7	180803	581
13	26442061	26455095	5	215549	581
13	26452422	26452679	5	268344	581
13	26618735	26625169	5	180730	581
13	26626414	26627523	10	231983	581
13	26668862	26728313	0	233963	581
13	26691686	26693102	7	234706	581
13	26706253	26796630	5	127870	581
13	26803469	26803781	7	271559	581
13	26808350	26811266	7	227882	581
13	26828241	26979375	5	132964	581
13	27131840	27263085	5	132970	581
13	27151023	27151812	7	234031	581
13	27329337	27334922	5	132975	581
13	27479499	27479998	7	230256	581
13	27540104	27566133	10	283579	581
13	27551680	27551926	7	223782	581
13	27591691	27592046	7	218198	581
13	27640279	27746033	5	152484	581
13	27651355	27652099	0	278496	581
13	27752400	27825425	10	275294	581;582
13	27825446	27830828	5	122026	582
13	27844464	27847827	5	122035	582
13	27894150	27894296	9	221756	582
13	27947485	27948503	10	229609	582
13	27998681	28009960	5	122034	582
13	28009780	28024728	5	122033	582
13	28120048	28194541	5	139517	582
13	28194879	28318374	5	186184	582
13	28241677	28254703	10	273552	582
13	28270530	28271341	7	226703	582
13	28366780	28368905	5	169840	582
13	28393513	28491435	10	247381	582
13	28494157	28500368	5	139515	582
13	28519343	28519727	5	180389	582
13	28527663	28529507	10	260704	582
13	28536274	28545276	5	165556	582
13	28551851	28562791	5	183463	582
13	28577411	28674729	5	122025	582
13	28641724	28642471	7	271026	582
13	28681568	28682014	7	235115	582
13	28712643	28869472	5	152520	582
13	28788650	28790034	7	232587	582
13	28874481	29069282	5	102755	582;583
13	29172970	29174189	7	235472	583
13	29233241	29253062	5	132963	583
13	29274201	29293107	5	139508	583
13	29296523	29298158	7	233588	583
13	29352361	29352585	0	277227	583
13	29352695	29353074	7	236339	583
13	29394485	30080084	5	132938	583
13	29796699	29796778	9	221670	583
13	29880915	29881922	7	223460	583
13	29913703	29914006	7	270680	583
13	30083547	30169825	5	139514	583
13	30338508	30424821	5	122042	583
13	30440096	30440306	7	236258	583
13	30446750	30462542	10	224329	583
13	30510042	30524625	10	122043	583
13	30596158	30597937	10	266505	583
13	30677315	30683012	10	224511	583
13	30726023	30733758	10	232117	583
13	30728203	30728723	10	232643	583
13	30776767	30881621	5	102781	583
13	30780753	30780836	9	266816	583
13	30870284	30870872	7	215049	583
13	30890497	30894040	10	236463	583
13	30914407	30951282	10	238121	583
13	30993656	30996374	10	225039	583
13	30996625	31002753	5	236444	583
13	31030841	31191734	5	189403	583
13	31113734	31117598	7	213411	583
13	31115780	31117034	7	232489	583
13	31127807	31128830	7	224117	583
13	31191830	31234907	5	132952	583
13	31287615	31338563	5	132965	583
13	31377343	31384782	10	237879	583
13	31456688	31457532	10	236094	583
13	31480328	31499709	5	102802	583
13	31506840	31549639	5	175664	583
13	31569299	31570275	10	230403	583
13	31709111	31736525	5	120694	583
13	31774073	31906413	5	187676	583
13	31885426	31887058	7	229427	583
13	31994126	32012136	10	278305	583
13	32057551	32057836	0	277319	583
13	32313679	32377525	5	133105	584
13	32420978	32527609	1	229715	584
13	32559822	32565134	10	235822	584
13	32605437	32873259	5	73910	584
13	32877837	32889481	5	189167	584
13	32889611	32974403	5	139618	584
13	32958797	32960245	7	215515	584
13	32974860	33002448	5	139597	584
13	33006554	33113022	5	244754	584
13	33051411	33052978	7	229800	584
13	33160564	33352157	5	83642	584
13	33357012	33362316	10	277151	584
13	33451569	33485788	10	226968	584
13	33528195	33528539	7	227604	584
13	33590571	33640282	5	133116	584
13	33615489	33615580	9	221677	584
13	33677272	33924767	5	133121	584
13	33907816	33909414	10	227911	584
13	33911020	33911109	9	264288	584
13	33929343	34250905	10	230490	584;585
13	34185104	34185659	10	234535	585
13	34231573	34234065	10	232986	585
13	34392186	34540695	5	133119	585
13	34486129	34486218	9	263663	585
13	34656566	34657447	7	227254	585
13	34837000	34837227	0	278477	585
13	34922180	35188307	10	271850	585
13	35009587	35214822	10	225179	585
13	35120066	35245319	10	271901	585
13	35148341	35148803	7	231910	585
13	35499971	35502213	10	261728	585;586
13	35516424	36247159	5	172915	586
13	35759431	35760816	7	232795	586
13	35825207	35825966	7	234835	586
13	36048319	36051346	5	180660	586
13	36068551	36068674	9	221519	586
13	36271661	36273393	10	236036	586
13	36342789	36705443	5	133083	586
13	36742345	36788752	5	120669	586
13	36742931	36871979	5	250709	586
13	36796145	36871977	5	242715	586
13	36875775	36944317	5	133104	586
13	36929928	36930015	9	266047	586
13	37005657	37017019	5	133101	586
13	37064215	37064578	7	223383	586
13	37248049	37271976	5	180440	586
13	37302739	37302829	9	222602	586
13	37314178	37315000	7	235306	586
13	37316015	37316602	7	223543	586
13	37363469	37369187	2	215486	586
13	37378335	37379439	7	271337	586
13	37393361	37403241	5	133111	586
13	37418968	37494902	5	120693	586
13	37496676	37497045	7	228825	586
13	37500575	37501356	7	232378	586
13	37512537	37513631	7	226161	586
13	37523912	37574398	5	120697	586
13	37572953	37583750	5	120699	586
13	37583449	37633850	5	102710	586
13	37608814	37608929	9	221100	586
13	37677396	37679801	5	180138	586
13	37713313	37713722	0	274549	586
13	37794997	37795383	7	230283	586
13	38055604	38058906	10	230390	586
13	38109077	38125673	10	275226	586
13	38136720	38172981	5	133110	586
13	38210773	38444562	5	133107	586
13	38508702	38622306	10	274317	586
13	38567222	38568857	7	228036	586
13	38624954	38717369	10	223685	586
13	38923986	38937756	5	120686	586
13	39107480	39119436	10	236354	586
13	39150777	39153131	10	229437	586
13	39191556	39192077	7	234701	586
13	39261266	39461268	5	150893	586
13	39364781	39364891	9	212049	586
13	39476524	39476787	7	225221	586
13	39496864	39510336	0	235550	586
13	39540062	39565203	5	133115	586
13	39584003	39612213	5	120685	586
13	39612443	39624246	5	188811	586
13	39627209	39796064	10	273507	586
13	39743773	39744088	7	214823	586
13	39917029	40177665	5	183722	586;587
13	40226715	40226806	9	216014	587
13	40229764	40365802	5	133103	587
13	40238171	40238272	9	264171	587
13	40391878	40392186	7	224351	587
13	40430847	40431231	7	270444	587
13	40653243	41109944	10	215483	587
13	40755946	40763165	10	230710	587
13	40798762	40798999	7	271429	587
13	41044090	41240734	5	150907	587
13	41111138	41111323	5	269120	587
13	41192875	41195485	7	229456	587
13	41301964	41302011	9	211491	587
13	41303271	41345309	5	102738	587
13	41363548	41384247	5	102743	587
13	41384902	41384997	9	207652	587
13	41396432	41495885	1	168852	587
13	41437735	41438038	7	176268	587
13	41456713	41495910	1	239827	587
13	41506164	41635576	5	120690	587
13	41566915	41567467	7	229473	587
13	41635410	41658142	5	120688	587
13	41675155	41675236	9	264226	587
13	41701705	41706882	5	165572	587
13	41744836	41745284	7	215482	587
13	41763969	41768702	5	120696	587
13	41773968	41774943	7	225133	587
13	41790505	41837713	5	120662	587
13	41861877	41862456	7	231404	587
13	41885341	41951166	5	172766	587
13	41958909	41959319	7	214222	587
13	42005384	42006337	0	205240	587
13	42013970	42014983	0	234655	587
13	42016906	42017802	0	215480	587
13	42019427	42019503	9	263907	587
13	42020193	42020261	9	263928	587
13	42024148	42024235	9	264042	587
13	42031695	42045018	5	102760	587
13	42140973	42535256	5	102763	587
13	42142422	42142531	9	264190	587
13	42499734	42501485	7	229696	587
13	42577566	42577773	7	226093	587
13	42614172	42830714	5	102780	587
13	42643068	42645229	7	237263	587
13	42747126	42747223	9	265679	587
13	42755601	42756057	7	270809	587
13	42830009	42830711	7	234213	587
13	42846289	42897403	5	23516	587
13	42913324	43060092	10	283554	587
13	42943395	42943793	7	233259	587
13	43136872	43182149	5	120659	587
13	43355686	43365685	5	179813	587
13	43384502	43386698	10	271216	587
13	43416550	43417023	10	229546	587
13	43460524	43566407	5	133106	587
13	43507994	43509028	7	238025	587
13	43597339	43688360	5	120675	587
13	43732767	43733602	10	229928	587
13	43753637	43755329	7	276569	587
13	43787654	44361044	5	120658	587
13	43968661	43968961	7	232540	587
13	44118054	44122192	10	233821	587
13	44361727	44361988	10	270522	587
13	44398045	44453863	5	151773	587
13	44453420	44468068	5	179630	587
13	44457936	44602662	5	281883	587
13	44482805	44604597	10	233725	587
13	44542560	44545335	7	179611	587
13	44680514	44711372	10	226519	587
13	44717679	44735393	5	139656	587
13	44770142	44771434	10	276854	587
13	44808254	44817328	10	230731	587
13	44943501	44944013	10	277831	587
13	44947801	44971850	5	151778	587
13	44974386	44980120	10	237361	587
13	45006279	45151283	5	102804	587
13	45011343	45026963	2	225727	587
13	45168994	45170218	7	230793	587
13	45225948	45275152	10	237585	588
13	45258623	45289529	10	276527	588
13	45373639	45383766	10	235097	588
13	45513384	45563618	5	83635	588
13	45556212	45657260	10	223732	588
13	45563664	45611804	5	133114	588
13	45694650	45859044	5	188342	588;589
13	45698150	45698278	0	277358	588
13	45766988	45768852	5	180332	588
13	45837825	45838050	7	270381	589
13	45874149	45874235	9	221163	589
13	45907606	45915505	5	133112	589
13	45924458	45925485	10	228886	589
13	45964488	45965402	7	214455	589
13	45967451	45992590	5	174032	589
13	45992297	45994506	10	251015	589
13	46010256	46010795	7	229303	589
13	46039033	46110765	5	136152	589
13	46108657	46189874	5	165837	589
13	46126998	46127271	7	232786	589
13	46245980	46246526	7	228869	589
13	46254319	46275319	10	235366	589
13	46261683	46262604	7	237876	589
13	46276446	46288694	5	174015	589
13	46351378	46425871	5	215475	589
13	46528600	46626894	5	123200	589
13	46627321	46679211	5	80618	589
13	46700055	46786006	5	136167	589
13	46786078	46851501	5	173988	589
13	46844212	46844752	7	251106	589
13	46870580	46871979	10	261097	589
13	46916135	47012325	5	102445	589
13	47011529	47012123	7	241353	589
13	47029270	47060641	10	231817	589
13	47034744	47035256	0	227019	589
13	47048381	47067403	10	277228	589
13	47065065	47065256	7	205105	589
13	47079253	47079571	7	230243	589
13	47127303	47327175	5	136141	589;590
13	47345391	47371367	5	139684	590
13	47405685	47471211	5	102468	590
13	47881217	47881436	7	234590	590
13	48337595	48338741	7	234145	590
13	48340775	48341220	7	229423	590
13	48399465	48410091	10	228573	590
13	48479464	48481492	10	234689	590
13	48504288	48506757	10	260388	590
13	48510626	48575490	5	136143	590
13	48611703	48621358	5	136159	590
13	48627459	48669267	5	136146	590
13	48708494	48708670	7	224510	590
13	48807294	48844493	5	136156	590
13	48870649	48877797	10	231473	590
