geneId	chromosomeIndex	startPos	endPos	geneTypeIndex	cytobandIndices	tadIndices	geneName	cancerGene	rppaIds	batch	reactomePathwayIds	orientation
188107	6	64429876	66417118	5	302	1287;1288;1289	EYS	0	.	36	.	-1
188112	6	42068856	42110357	5	294	1260	C6orf132	0	.	36	.	-1
188120	24	25275502	25345241	5	860	3484	DAZ1	0	.	36	.	-1
188124	11	6786857	6793207	5	498	2083;2084	OR2AG2	0	.	36	381753	-1
188130	22	50683879	50700254	5	811	3245	MAPK12	1	.	36	168638;171007;375170;376172;2151209;4420097	-1
188133	9	32783497	32787397	5	421	1808	TMEM215	0	.	36	.	1
188152	9	99690592	99702535	5	442	1872	NUTM2G	0	.	36	.	1
188153	23	107683074	107940775	5	841	3424;3425	COL4A5	1	.	36	186797;216083;419037;1442490;1474244;1650814;2022090;2214320;2243919;3000157;3000171;3000178;8948216;9010553	1
188155	21	46011149	46012386	5	795	3193	KRTAP10-6	0	.	36	6805567	-1
188157	1	955503	991498	5	1	3	AGRN	0	.	36	216083;419037;975634;1971475;2022928;2024096;3000171;3000178;3560783;3560801;3656237;3656253;4420332	1
188158	23	17393543	17754114	5	816	3327;3328	NHS	0	.	36	.	1
188162	11	17568920	17668697	5	501	2098;2099	OTOG	0	.	36	.	1
188163	9	140138036	140142222	5	454	1928	FAM166A	0	.	36	.	-1
188167	3	33131913	33138293	5	136	592	TMPPE	0	.	36	.	-1
188171	19	20802867	20844402	5	748	3037	ZNF626	0	.	36	212436	-1
188175	7	92817899	92855837	5	354	1518	HEPACAM2	0	.	36	.	-1
188176	17	4487294	4511614	5	700	2828	SMTNL2	0	.	36	.	1
188177	2	113033171	113097640	5	93	404	ZC3H6	0	.	36	.	1
188185	7	39773231	39832691	10	339	1457	LINC00265	0	.	36	.	1
188186	7	99746530	99753567	5	355	1525	LAMTOR4	1	.	36	165159;166208;380972;1632852;5628897;8943724	1
188191	7	588834	767287	5	328	1409	PRKAR1B	1	.	36	163615;164378;180024;381676;432040;983231;5610787	-1
188199	10	81462983	81474437	5	478	2018	NUTM2B	1	.	36	.	1
188211	11	17373273	17398888	5	501	2098	NCR3LG1	0	.	36	198933	1
188215	16	20866247	20911706	5	679	2754	DCUN1D3	0	.	36	8951664	-1
188219	2	131975640	132022851	5	97	423	POTEE	0	.	36	.	1
188223	19	36236579	36245420	5	753	3050	AD000671.1	0	.	36	.	1
188227	19	37997841	38039664	5	753	3052	ZNF793	0	.	36	212436	1
188229	9	140135665	140138159	5	454	1928	TUBB4B	0	.	36	68877;190840;190861;380259;380270;380284;380320;389957;389960;389977;437239;983189;1445148;2132295;2467813;2500257;2565942;3371497;5610787;5617833;5620912;5620924;5626467;5663220;6798695;6807878;6811434;6811436;8852276;8854518;8955332	1
188234	10	46321042	46349323	5	471	1978;1979	AGAP4	0	.	36	.	-1
188243	13	76099355	76123575	5	598	2463;2464	COMMD6	0	.	36	8951664	-1
188257	1	20301924	20306909	5	7	24	PLA2G2A	1	.	36	1482788;1482801;1482839;1482922;1482925;1483166;6803157	-1
188263	22	50432942	50451088	5	811	3244	IL17REL	0	.	36	.	-1
188266	15	78799906	78829714	5	668	2696	HYKK	0	.	36	71064	1
188269	19	14935063	14946097	5	746	3031	OR7A5	0	.	36	381753	-1
188277	15	41062278	41064647	5	653	2650	C15orf62	0	.	36	.	1
188280	22	20692438	20716938	5	801	3203	FAM230A	0	.	36	.	1
188282	2	218899683	218955304	5	119	522	RUFY4	0	.	36	.	1
188283	19	37708828	37739640	5	753	3051;3052	ZNF383	0	.	36	212436	1
188290	1	934342	935552	5	1	3	HES4	0	.	36	.	-1
188293	19	46733009	46734500	5	757	3060	IGFL1	0	.	36	.	1
188295	1	247263264	247267674	5	63	276	ZNF669	0	.	36	212436	-1
188305	19	2274621	2282175	5	743	3017	C19orf35	0	.	36	.	-1
188306	3	169539710	169555563	5	179	755;756	LRRIQ4	0	.	36	.	1
188312	9	95087766	95382815	5	440	1866	CENPP	0	.	36	68877;141444;606279;2467813;2500257;5663220	1
188313	3	146232967	146262651	5	172	727	PLSCR1	0	.	36	.	-1
188314	19	9345820	9346752	0	744	3026	OR7D1P	0	.	36	.	1
188315	3	49306035	49315342	5	141	614	C3orf62	0	.	36	.	-1
188316	10	118609023	118671299	5	491	2056	ENO4	0	.	36	.	1
188321	19	9434448	9461838	5	744	3026	ZNF559	0	.	36	212436	1
188322	16	28303840	28335170	5	682	2763	SBK1	0	.	36	.	1
188324	12	55687772	55690353	5	550	2306	OR6C6	0	.	36	381753	-1
188334	19	48471303	48495427	5	758	3064	BSPH1	0	.	36	.	-1
188338	3	50242679	50258918	5	141	615	SLC38A3	1	.	36	352230	1
188340	1	158744012	158750994	5	41	171	OR6N2	0	.	36	381753	-1
188342	13	45694650	45859044	5	588;589	2435	GTF2F2	1	.	36	72086;72163;72165;72203;73776;73779;75953;75955;76042;77075;112382;113418;167152;167158;167160;167161;167162;167172;167200;167238;167242;167243;167246;167287;167290;168325;674695;6796648;6803529;6807505;8851708;9018519	1
188343	8	94710789	94743755	5	399	1707;1708	FAM92A	0	.	36	.	1
188352	9	20658308	20995954	5	419	1795	FOCAD	0	.	36	.	1
188368	19	42806250	42814973	5	755	3058	PRR19	0	.	36	.	1
188372	7	76026835	76071388	5	349	1502;1503	ZP3	0	.	36	1300644	1
188373	10	85933494	85945050	5	479	2021;2022	C10orf99	0	.	36	.	1
188375	12	31944119	31945175	5	543	2280	H3F3C	1	.	36	.	-1
188379	9	21384253	21385387	5	419	1796	IFNA2	1	.	36	909733;912694;933541;983231	-1
188383	2	97746835	97748986	0	89	389	GPAT2P2	0	.	36	.	1
188385	10	133918175	133998313	5	496	2071;2072	JAKMIP3	0	.	36	.	1
188386	9	104353897	104357303	5	443	1877;1878	PPP3R2	1	.	36	.	-1
188388	15	85783703	85790401	0	670	2704;2705	GOLGA6L3	0	.	36	.	1
188389	2	242792033	242801060	5	125	551	PDCD1	1	410	36	389948	-1
188393	12	10051272	10084980	5	535	2253	CLEC2A	0	.	36	.	-1
188394	9	125796806	125797975	5	448	1907	GPR21	0	.	36	.	1
188396	1	45271585	45272347	5	15	58	TCTEX1D4	0	.	36	.	-1
188399	24	28555962	28566682	0	861	3485	ANKRD36P1	0	.	36	.	1
188403	15	20169919	20170354	22	646	2626	IGHV1OR15-9	0	.	36	.	-1
188404	1	169659808	169680839	5	45	183	SELL	0	.	36	198933;202733;6798695	-1
188408	23	26234286	26236387	5	819	3335	MAGEB5	0	.	36	.	1
188419	23	85116185	85302566	5	835	3396	CHM	0	.	36	6803205;8873719;8876198	-1
188425	19	46416472	46418128	5	757	3060	NANOS2	0	.	36	.	-1
188428	6	8013800	8064647	5	283	1218	BLOC1S5	0	.	36	.	-1
188438	4	9400930	9405291	0	190	802	DEFB108F	0	.	36	.	1
188439	11	55450715	55451850	0	510	2141;2142	OR4P1P	0	.	36	.	1
188451	6	158658368	158663829	7	325	1388	SRP72P2	0	.	36	.	-1
188452	2	182401403	182545392	5	111	477	CERKL	0	.	36	.	-1
188459	23	47662695	47664188	7	824	3356	WASF4P	0	.	36	.	1
188460	1	224051428	224052553	7	56	248;249	ACTBP11	0	.	36	.	-1
188467	15	48413169	48434869	5	656	2658	SLC24A5	0	.	36	425561;5619036	1
188483	9	131937831	131940541	5	450	1916	IER5L	0	.	36	.	-1
188486	11	118964564	118966177	5	528	2219;2220	H2AFX	1	.	36	69473;73728;73777;171306;201722;212300;427359;427389;427413;606279;912446;977225;1221632;1912408;2299718;2559580;2559582;2559586;3214858;5250924;5334118;5578749;5617472;5625886;5693565;5693571;5693607;8936459;8939236;9018519	-1
188487	11	15133970	15268754	5	500	2095;2096	INSC	0	.	36	.	1
188488	14	95027779	95059457	5	637	2607	SERPINA5	0	.	36	140837;140875	1
188493	19	41246761	41257458	5	755	3056	C19orf54	0	.	36	.	-1
188501	15	66839517	66858317	5	661	2679;2680	LCTL	0	.	36	.	-1
188505	19	39687601	39692524	5	755	3055	NCCRP1	0	.	36	.	1
188508	19	35978226	35986460	5	753	3050	KRTDAP	0	.	36	.	-1
188511	22	49808173	50051190	10	811	3243	C22orf34	0	.	36	.	-1
188512	8	33827085	33827397	7	379	1639	AF279873.1	0	.	36	.	-1
188517	4	109731877	110223813	5	215	909	COL25A1	1	.	36	1442490;1650814;8948216	-1
188522	17	18872102	18908117	5	703	2845	FAM83G	0	.	36	.	-1
188523	9	135285430	135448704	5	452	1921	CFAP77	0	.	36	.	1
188529	1	24291294	24307417	5	9	31	SRSF10	0	.	36	72163	-1
188536	16	222846	223709	5	674	2725	HBA2	0	.	36	1237044;1247673;2168880	1
188542	2	241499471	241503431	5	125	549;550	DUSP28	0	.	36	.	1
188549	15	40623653	40633168	5	653	2649	C15orf52	0	.	36	.	-1
188554	17	41322498	41363708	5	710	2871;2872	NBR1	0	.	36	.	1
188558	1	248671374	248690638	5	63	276	OR2G6	0	.	36	381753	1
188559	20	20370196	20693131	5	766	3099;3100	RALGAPA2	0	.	36	1445148	-1
188566	9	140100137	140111461	5	454	1928	NDOR1	0	.	36	2564830	1
188573	5	167956121	167957639	5	276	1186	FBLL1	0	.	36	.	1
188580	6	124125286	125146803	5	314	1348	NKAIN2	0	.	36	.	1
188581	17	39196811	39197713	5	709	2869	KRTAP1-1	0	.	36	6805567	-1
188582	3	142668006	142682524	5	171	723	PAQR9	0	.	36	.	-1
188585	1	178448382	178468769	5	48	194	CLEC20A	0	.	36	.	-1
188596	12	96883349	97269333	5	562	2360;2361	CFAP54	1	.	36	.	1
188599	16	15198169	15217355	1	678	2745	NPIPP1	0	.	36	.	-1
188603	16	28485432	28506896	5	682	2763	CLN3	0	.	36	.	-1
188610	1	120837756	120855681	5	33	147	FAM72B	0	.	36	.	1
188611	10	51942538	52008370	5	472	1985;1986	ASAH2	0	.	36	1660662	-1
188612	17	73161681	73179078	5	720	2908	SUMO2	0	.	36	196791;3065676;3065678;3065679;3108214;3232118;3899300;4085377;4090294;4551638;4570464;4615885;5693607;5696395	-1
188613	10	120789228	120793244	5	492	2058	NANOS1	0	.	36	.	1
188620	10	124895478	124897257	5	494	2063	HMX3	0	.	36	.	1
188624	19	46623328	46627931	5	757	3060	IGFL3	0	.	36	.	-1
188626	15	28947100	28983530	5	649	2635;2636	GOLGA8M	0	.	36	.	-1
188629	19	9473696	9493293	5	744	3026	ZNF177	0	.	36	.	1
188636	22	44888452	44894178	5	809	3237	RTL6	0	.	36	.	-1
188641	1	97543299	98386605	5	26	119	DPYD	1	.	36	73621	-1
188643	1	153579362	153585621	5	39	165	S100A16	0	.	36	.	-1
188646	12	75057554	75057921	7	556	2335	AC123904.1	0	.	36	.	-1
188647	9	72324438	72374875	5	432	1838	PTAR1	0	.	36	.	-1
188649	10	97667360	97792441	5	484	2034	CC2D2B	0	.	36	.	1
188655	14	21024252	21029090	5	615	2515	RNASE9	0	.	36	.	-1
188656	24	9215731	9218480	0	854	3477	TSPY7P	0	.	36	.	1
188659	15	82555151	82577271	5	669	2700	SAXO2	0	.	36	.	1
188660	21	44866481	44873773	10	795	3192	LINC00319	0	.	36	.	1
188662	17	48248789	48258539	28	712	2879	HILS1	0	.	36	.	-1
188668	2	159731154	159732182	0	106	453	OR7E90P	0	.	36	.	1
188672	1	25688740	25756683	5	9	33	RHCE	0	.	36	.	-1
188674	2	209030067	209054797	5	118	509	C2orf80	0	.	36	.	-1
188676	8	39792133	39873910	5	382	1645	IDO2	0	.	36	71240	1
188677	22	44395091	44568829	5	809	3237	PARVB	0	.	36	446353;446388	1
188681	21	9907194	9968585	1	784	3151	TEKT4P2	0	.	36	.	-1
188686	8	145490549	145492470	5	411	1768	SCXA	0	.	36	.	1
188687	2	74443369	74570541	5	84	366	SLC4A5	0	.	36	425381	-1
188690	10	127473549	127511817	5	494;495	2066;2067	UROS	0	.	36	189451	-1
188691	11	5988407	5989724	5	498	2083	OR56A5	0	.	36	381753	-1
188694	21	31653627	31655276	5	791	3174	KRTAP24-1	0	.	36	6805567	-1
188706	23	128937264	128977885	5	845	3443	ZDHHC9	0	.	36	.	-1
188707	7	150026878	150029810	5	369	1584	ZBED6CL	0	.	36	.	1
188710	9	133768089	133772199	5	451	1919	QRFP	0	.	36	389397;416476	-1
188712	9	107484616	107485552	0	443	1880;1881	OR13D3P	0	.	36	.	1
188716	10	76797594	76818272	5	477	2014	DUPD1	0	.	36	.	-1
188725	5	60453536	60458301	5	250	1068	SMIM15	0	.	36	.	-1
188729	3	190917030	190983404	5	186	779	OSTN	0	.	36	.	1
188730	7	49813257	49961546	5	342	1469	VWC2	0	.	36	.	1
188732	7	23719749	23742868	5	334	1437	FAM221A	0	.	36	.	1
188735	12	122150658	122220907	5	571	2387	TMEM120B	0	.	36	.	1
188738	2	186603622	186698017	5	112	483	FSIP2	0	.	36	.	1
188739	1	235294498	235324772	5	61	263;264	RBM34	0	.	36	.	-1
188747	9	140317802	140328858	5	454	1928	NOXA1	0	.	36	5668599	1
188755	17	60342066	60353016	1	715	2894	TBC1D3P2	0	.	36	.	-1
188760	2	220408385	220415317	5	119	524;525	TMEM198	0	.	36	.	1
188761	1	114420790	114430169	5	30	140	BCL2L15	0	.	36	.	-1
188763	7	72848113	72850450	5	349	1496	FZD9	1	.	36	373080	1
188765	2	3665138	3665347	0	64	282	TMSB4XP2	0	.	36	.	-1
188766	19	38879061	38890227	5	755	3053;3054	SPRED3	1	.	36	5658442;6802949	1
188770	1	203463271	203477992	5	53	228	OPTC	0	.	36	1474228	1
188771	11	112119202	112131583	5	526	2211	PLET1	0	.	36	163125	-1
188778	8	37820509	37824483	5	380	1643	ADRB3	0	.	36	390696;418555	-1
188779	15	68112042	68126899	5	664	2681;2682	SKOR1	0	.	36	.	1
188782	1	26517052	26529459	5	9	34	CATSPER4	0	.	36	1300642	1
188783	1	203444956	203460480	5	53	227;228	PRELP	0	.	36	2022854;2022857;3656225;3656243;3656244	1
188784	1	20246502	20250110	5	7	24	PLA2G2E	1	.	36	1482788;1482801;1482839;1482922;1482925;1483166	-1
188785	19	57901218	57914360	5	761	3074	ZNF548	0	.	36	212436	1
188786	1	38275239	38325292	5	13	47	MTF1	0	.	36	1989781;2426168;5660489	-1
188800	1	40711619	40717363	5	14	49	TMCO2	0	.	36	.	1
188801	9	99960585	99961793	7	442	1872	ZNF322P1	0	.	36	.	-1
188803	17	11144580	11467380	5	702	2837	SHISA6	0	.	36	.	1
188807	1	9648980	9674931	5	5	11;12	TMEM201	0	.	36	.	1
188811	13	39612443	39624246	5	586	2429	NHLRC3	0	.	36	6798695	1
188816	10	124907638	124910188	5	494	2063	HMX2	0	.	36	.	1
188817	3	63638344	63664696	5	145	632	SNTN	0	.	36	.	1
188818	5	795721	851101	5	235	1004	ZDHHC11	0	.	36	.	-1
188820	6	116782533	116784942	5	312	1339	FAM26F	0	.	36	.	1
188822	1	24197016	24239852	5	9	31	CNR2	0	.	36	373076;418594	-1
188825	17	41447213	41466567	10	710	2872	LINC00910	0	.	36	.	-1
188827	16	3631182	3661599	5	674	2730	SLX4	1	.	36	5693568;6783310	-1
188828	23	102962152	102983583	5	840	3417	GLRA4	0	.	36	112314	-1
188831	14	36840370	36841588	1	619	2532	DPPA3P2	0	.	36	.	1
188833	9	140328816	140336268	5	454	1928	ENTPD8	0	.	36	8850843	-1
188846	3	40498783	40510078	5	138	602	RPL14	0	.	36	72689;72706;72764;156827;156902;192823;975956;975957;1799339;2408557;6791226;9010553	1
188848	4	42112955	42154895	5	197	840	BEND4	0	.	36	.	-1
188850	5	43336266	43348818	2	246	1049	AC114947.1	0	.	36	.	1
188856	8	81471105	81471992	7	396	1689	RPSAP47	0	.	36	.	1
188859	1	166026663	166136206	5	44	180	FAM78B	0	.	36	.	-1
188868	19	12428291	12444534	5	744	3027	ZNF563	0	.	36	212436	-1
188869	15	81623558	81666554	5	668	2700	TMC3	0	.	36	.	-1
188873	8	48068741	48069394	7	384	1654	AC120036.1	0	.	36	.	1
188877	8	43147626	43218661	8	383	1650	POTEA	0	.	36	.	1
188878	17	73905655	73937221	5	720	2910	FBF1	0	.	36	5620912	-1
188883	7	139137436	139168458	5	367	1572	KLRG2	0	.	36	.	-1
188886	2	96789589	96804175	5	88;89	388	ASTL	0	.	36	.	-1
188895	17	38278551	38293169	5	708	2869	MSL1	1	.	36	3214847	1
188897	16	11453702	11617444	5	676	2739;2740	AC099489.1	0	.	36	.	-1
188906	12	40590546	40763087	5	546	2289;2290	LRRK2	1	.	36	8857538	1
188909	11	122848278	122852428	5	529	2224	BSX	0	.	36	.	-1
188910	1	35246790	35251970	5	13	42;43	GJB3	0	.	36	190861	1
188916	10	128933690	128994422	5	495	2068	FAM196A	0	.	36	.	-1
188917	23	100264335	100307105	5	839	3414	TRMT2B	0	.	36	.	-1
188921	9	20999514	21031635	5	419	1795	HACD4	0	.	36	75876	-1
188931	1	161334521	161337664	5	43	174	CFAP126	0	.	36	.	-1
188933	17	16689803	16707769	1	703	2842	USP32P1	0	.	36	.	1
188937	23	41306687	41334963	5	822	3351	NYX	0	.	36	.	1
188938	9	96208776	96215874	5	440	1867	FAM120AOS	0	.	36	.	-1
188958	3	190984957	191048325	5	186	779	UTS2B	0	.	36	375276;416476	-1
188959	9	112952328	112970469	5	445	1885;1886	C9orf152	0	.	36	.	-1
188976	1	879584	894689	5	1	3	NOC2L	1	.	36	6804756	-1
188981	4	3246096	3273465	5	188	795	MSANTD1	0	.	36	.	1
188984	1	12776118	12788726	5	6	15	AADACL3	0	.	36	.	1
188985	18	23750690	23751248	7	730	2951	DHFRP1	0	.	36	.	-1
188986	9	140149625	140167998	5	454	1928	NELFB	0	.	36	75955;112382;113418;167152;167158;167200;167238;167242;167243;167246;167287;167290;674695;6796648;9603505	1
188991	12	16341419	16430619	5	538	2264	SLC15A5	0	.	36	.	-1
188992	21	15481134	15583212	5	787	3156;3157	LIPI	0	.	36	1483166	-1
188993	4	52859868	52883786	5	201	849	LRRC66	0	.	36	.	-1
188994	6	87862551	87973914	5	306	1309	ZNF292	1	.	36	.	1
188996	6	655939	656963	5	280	1208	HUS1B	1	.	36	.	-1
188997	11	77882295	77899868	5	519	2172	KCTD21	0	.	36	.	-1
189001	19	36014269	36019253	5	753	3050	SBSN	0	.	36	.	-1
189002	3	90251466	90306565	0	152	663	PROS2P	0	.	36	.	-1
189007	6	143743969	143771810	5	321	1367	ADAT2	0	.	36	6782315	-1
189013	19	55314990	55325972	5	760	3071	KIR2DL4	0	.	36	198933	1
189023	23	35816459	35821852	5	821	3345;3346	MAGEB16	0	.	36	.	1
189030	1	156268415	156269090	5	40	168	VHLL	0	.	36	.	-1
189037	23	44703250	44704134	5	823	3352	DUSP21	0	.	36	.	1
189042	19	37178514	37218603	5	753	3051	ZNF567	0	.	36	212436	1
189043	7	10971578	10979883	5	331	1421;1422	NDUFA4	0	.	36	611105;5628897	-1
189045	5	74907284	74967671	5	255	1082	ANKDD1B	0	.	36	.	1
189046	12	109525993	109531436	5	565	2373	ALKBH2	0	.	36	112122	-1
189050	17	58029601	58042122	5	714	2891	RNFT1	0	.	36	.	-1
189051	17	8294022	8301144	5	701	2833	RNF222	0	.	36	.	-1
189052	19	49547141	49548568	5	758	3066	CGB5	0	.	36	209822;8866910	1
189056	7	103112231	103629963	5	355	1528	RELN	1	.	36	8866376	-1
189057	11	58874658	58894883	5	511	2145;2146	FAM111B	1	.	36	.	1
189058	3	195295573	195311076	5	187	785	APOD	0	.	36	804914	-1
189060	22	38201100	38203443	5	807	3226	H1F0	0	.	36	211227;2559584	1
189064	23	49354132	49361430	5	824	3359	GAGE2A	1	.	36	.	1
189067	16	11641578	11730237	5	676	2740	LITAF	0	.	36	.	-1
189068	19	54544079	54567207	5	760	3070	VSTM1	0	.	36	.	-1
189077	7	75616155	75623977	5	349	1502	TMEM120A	0	.	36	.	-1
189079	12	46123448	46301823	5	546	2294	ARID2	1	.	36	3214858;8939243	1
189089	21	37422512	37423675	7	792	3180	RIMKLBP1	0	.	36	.	1
189090	10	47177204	47181681	5	471	1980	FAM25B	0	.	36	.	-1
189091	16	70557691	70611573	5	690	2802	SF3B3	1	.	36	72163;72165	1
189099	4	152198323	152212605	5	225	956	PRSS48	0	.	36	.	1
189108	23	103810996	105011822	5	841	3419;3420	IL1RAPL2	0	.	36	388844	1
189114	19	45682003	45685059	5	757	3059	BLOC1S3	0	.	36	432722	1
189120	17	45922274	45933240	5	711	2876	SP6	0	.	36	.	-1
189127	5	79852574	79866307	5	256	1088	ANKRD34B	0	.	36	.	-1
189129	10	81891438	81905115	5	478	2018	PLAC9	0	.	36	.	1
189132	23	34960913	34963032	5	821	3345	FAM47B	0	.	36	.	1
189134	6	28227098	28228736	5	289	1240	NKAPL	0	.	36	.	1
189136	15	85070012	85114447	1	669	2703;2704	UBE2Q2P1	0	.	36	.	-1
189139	14	44973545	44976482	5	621	2539	FSCB	1	.	36	.	-1
189143	7	73213872	73247023	5	349	1496	CLDN4	0	.	36	420029	1
189144	19	38226734	38307940	5	753;754	3052	ZNF573	0	.	36	212436	-1
189145	23	40767240	40767644	7	822	3350	AC092268.1	0	.	36	.	1
189149	16	21312170	21350358	28	680	2754	CRYM-AS1	0	.	36	.	1
189152	17	19030782	19062489	5	703	2845;2846	GRAPL	0	.	36	.	1
189157	4	77135193	77204933	5	205	874	FAM47E	0	.	36	.	1
189159	17	73131343	73164376	5	720	2908	JPT1	0	.	36	.	-1
189164	19	37861963	37883968	5	753	3052	ZNF527	0	.	36	.	1
189166	7	57059595	57076856	0	344	1477	TNRC18P3	0	.	36	.	1
189167	13	32877837	32889481	5	584	2422;2423	ZAR1L	0	.	36	.	-1
189169	21	46117087	46117959	5	795	3193	KRTAP10-12	0	.	36	6805567	1
189171	1	153591263	153603836	5	39	165	S100A13	0	.	36	.	-1
189180	10	38299578	38354016	5	468	1971	ZNF33A	0	.	36	212436	1
189181	1	248844670	248845605	5	63	276	OR14I1	0	.	36	381753	-1
189182	12	53083410	53097247	5	549	2303	KRT77	0	.	36	6805567;6809371	-1
189184	4	138440072	138453648	5	220	940	PCDH18	1	.	36	.	-1
189186	23	27608499	27766938	5	819	3337	DCAF8L2	0	.	36	.	1
189190	19	53267448	53290044	5	759	3070	ZNF600	0	.	36	212436	-1
189195	1	92545862	92650282	5	25	113	AC104836.1	0	.	36	.	1
189196	3	64064037	64073039	10	146	633	LINC00994	0	.	36	.	-1
189212	7	35119601	35225653	1	338	1451	DPY19L2P1	0	.	36	.	-1
189221	23	43514155	43606071	5	823	3351	MAOA	0	.	36	141333;181430;379397;379398;380612;5579012;6785807	1
189227	15	67813406	67822481	5	664	2681	C15orf61	0	.	36	.	1
189229	3	6532166	6777816	10	128	561	AC069277.1	0	.	36	.	1
189233	8	27879481	27941388	5	378	1632	NUGGC	0	.	36	.	-1
189238	12	127210816	127230798	10	572	2394	LINC00943	0	.	36	.	1
189241	6	116597741	116601066	5	312	1339	TSPYL1	0	.	36	.	-1
189252	23	142596564	142605303	5	850	3462;3463	SPANXN3	0	.	36	.	-1
189253	11	89602450	89609185	5	521	2185	TRIM64B	1	.	36	.	-1
189266	1	24285599	24289952	5	9	31	PNRC2	0	.	36	975957	1
189269	22	23950639	23974508	5	803	3206	DRICH1	1	.	36	.	-1
189275	10	133604734	133622535	10	496	2071	LINC01164	0	.	36	.	-1
189280	1	35220648	35224113	5	13	42	GJB5	0	.	36	190861	1
189283	3	59735036	61237133	5	145	627;628;629	FHIT	1	.	36	.	-1
189292	2	279558	288851	5	64	279	ALKAL2	0	.	36	.	-1
189298	6	28317691	28336954	5	289	1240	ZKSCAN3	0	.	36	212436	1
189299	23	55649833	55651758	5	826	3366	FOXR2	1	.	36	.	1
189306	22	42905974	42915808	5	808	3234	RRP7A	1	.	36	6790901;6791226	-1
189308	4	83831126	83934079	5	207	881	LIN54	0	.	36	69202;69656;156711;539107;1362277;1362300;1538133	-1
189319	10	126307861	126432838	5	494	2065	FAM53B	0	.	36	.	-1
189320	7	135413096	135433594	5	366	1568	FAM180A	0	.	36	.	-1
189325	6	36283534	36304662	5	292	1252	C6orf222	0	.	36	.	-1
189326	23	142113704	142122488	5	850	3462	SPANXN4	1	.	36	.	1
189332	11	18230685	18236109	1	501	2100	AC090099.1	0	.	36	.	1
189334	1	153586731	153589462	5	39	165	S100A14	0	.	36	.	-1
189337	1	14219287	15444539	5	6	18;19	KAZN	0	.	36	6809371	1
189339	1	1590990	1624167	5	1	4	SLC35E2B	0	.	36	.	-1
189343	17	19349283	19350165	7	703	2846	AC004448.1	0	.	36	.	-1
189348	19	53784812	53788197	1	760	3070	FAM90A27P	0	.	36	.	1
189350	2	29179477	29284239	5	71	309	TOGARAM2	0	.	36	.	1
189357	9	84543429	84549863	5	436	1852	SPATA31D4	0	.	36	.	1
189362	2	191369068	191399448	5	113	489	NEMP2	0	.	36	.	-1
189366	3	125648118	125655882	5	166	704	ALG1L	0	.	36	.	-1
189367	6	127761488	127780536	5	316	1351	KIAA0408	0	.	36	.	-1
189369	23	51486527	51489328	5	825	3361	GSPT2	0	.	36	72764;975956;975957;9010553	1
189372	23	107626628	107627223	0	841	3424	AL034369.1	0	.	36	.	1
189375	17	18538319	18565263	5	703	2845	TBC1D28	0	.	36	.	-1
189376	8	124232197	124253638	5	407	1742;1743	C8orf76	0	.	36	.	-1
189377	19	42932440	42947200	5	755	3058	CXCL17	0	.	36	.	-1
189393	8	7572965	7575975	0	374	1604	FAM90A14P	0	.	36	.	1
189398	11	3412010	3412982	0	498	2079;2080	OR7E12P	0	.	36	.	-1
189401	23	69282341	69284029	5	831	3380	OTUD6A	0	.	36	.	1
189403	13	31030841	31191734	5	583	2420	HMGB1	1	.	36	211227;445989;879415;933542;5686938;6798695	-1
189409	1	1567474	1570639	5	1	4	MMP23B	0	.	36	.	1
189410	1	21046225	21059330	5	8	25	SH2D5	0	.	36	.	-1
189419	15	100884662	100889860	10	673	2719	SPATA41	0	.	36	.	-1
189420	23	152683780	152691939	5	851	3470	ZFP92	0	.	36	.	1
189423	17	20318860	20334321	1	703	2848	USP32P3	0	.	36	.	1
189430	19	55417508	55427508	5	760	3071	NCR1	0	.	36	198933	1
189431	11	13031124	13033653	5	500	2093	RASSF10	0	.	36	.	1
189433	1	35225342	35229325	5	13	42	GJB4	0	.	36	190861	1
194717	14	101495971	101496051	9	639	2614	MIR494	1	.	36	.	1
196071	1	248258486	248264405	5	63	276	OR2L13	0	.	36	381753	1
196072	10	102033037	102046469	5	486	2037;2038	BLOC1S2	0	.	37	.	-1
196074	20	58438618	58508710	5	781	3145	SYCP2	0	.	37	1221632	-1
196081	19	23404401	23433192	5	748	3040	ZNF724	0	.	37	212436	-1
196083	3	190231840	190377539	5	186	778;779	IL1RAP	0	.	37	388844;1257604;6811558;9014826;9014843;9020702	1
196085	2	35444443	35444670	7	73	315	AC013442.1	0	.	37	.	-1
196090	20	40701392	41818610	5	774;775	3122	PTPRT	1	.	37	.	-1
196091	12	101962131	102079796	5	563	2365	MYBPC1	0	.	37	390522	1
196092	9	36833272	37034182	5	423	1811	PAX5	1	.	37	8939245	-1
196096	2	214141276	214148929	10	118	517	AC079610.1	0	.	37	.	-1
196098	3	98072698	98073663	5	154	671	OR5K4	0	.	37	381753	1
196099	11	123676043	123677095	5	529	2226	OR6M1	0	.	37	381753	-1
196104	4	167654535	168155947	5	228	975;976	SPOCK3	0	.	37	1592389	-1
196109	19	22361893	22379753	5	748	3039	ZNF676	0	.	37	212436	-1
196110	19	9404951	9420514	5	744	3026	ZNF699	0	.	37	212436	-1
196114	6	34544035	34544433	7	292	1250	AL031577.1	0	.	37	.	-1
196115	8	39172110	39274897	28	381	1645	ADAM5	0	.	37	.	1
