#chromosomeIndex	startPos	endPos	tadIndex	cytobandIndices
25	15969698	15971282	4757	863
25	15971302	15972686	4758	863
25	15972706	16019401	4759	863
25	16019421	16020583	4760	863
25	16020603	16021734	4761	863
25	16021754	16023228	4762	863
25	16023248	16024839	4763	863
25	16024859	16025964	4764	863
25	16025984	16030470	4765	863
25	16030490	16031884	4766	863
25	16031904	16041730	4767	863
25	16041750	16044409	4768	863
25	16044429	16046010	4769	863
25	16046030	16051753	4770	863
25	16051773	16056666	4771	863
25	16056686	16073643	4772	863
25	16073663	16075059	4773	863
25	16075079	16076467	4774	863
25	16076487	16077742	4775	863
25	16077762	16082564	4776	863
25	16082584	16083607	4777	863
25	16083627	16084866	4778	863
25	16084886	16088336	4779	863
25	16088356	16090829	4780	863
25	16090849	16094702	4781	863
25	16094722	16096791	4782	863
25	16096811	16098665	4783	863
25	16098685	16100046	4784	863
25	16100066	16102877	4785	863
25	16102897	16108500	4786	863
25	16108520	16111722	4787	863
25	16111742	16113144	4788	863
25	16113164	16114881	4789	863
25	16114901	16124658	4790	863
25	16124678	16126993	4791	863
25	16127013	16128510	4792	863
25	16128530	16130190	4793	863
25	16130210	16142036	4794	863
25	16142056	16143666	4795	863
25	16143686	16145653	4796	863
25	16145673	16147797	4797	863
25	16147817	16150119	4798	863
25	16150139	16151522	4799	863
25	16151542	16154124	4800	863
25	16154144	16155303	4801	863
25	16155323	16157186	4802	863
25	16157206	16158650	4803	863
25	16158670	16165598	4804	863
25	16165618	16167101	4805	863
25	16167121	16168405	4806	863
25	16168425	16170162	4807	863
25	16170182	16171518	4808	863
25	16171538	16172811	4809	863
25	16172831	16174151	4810	863
25	16174171	16176434	4811	863
25	16176454	16178739	4812	863
25	16178759	16192017	4813	863
25	16192037	16197729	4814	863
25	16197749	16207365	4815	863
25	16207385	16220919	4816	863
25	16220939	16283002	4817	863
25	16283022	16284459	4818	863
25	16284479	16329563	4819	863
25	16329583	16409061	4820	863
25	16409081	16411845	4821	863
25	16411865	16414678	4822	863
25	16414698	16422542	4823	863
25	16422562	16425452	4824	863
25	16425472	16426607	4825	863
25	16426627	16429221	4826	863
25	16429241	16431385	4827	863
25	16431405	16432525	4828	863
25	16432545	16435898	4829	863
25	16435918	16437084	4830	863
25	16437104	16441042	4831	863
25	16441062	16442083	4832	863
25	16442103	16443175	4833	863
25	16443195	16444282	4834	863
25	16444302	16445864	4835	863
25	16445884	16448499	4836	863
25	16448519	16450487	4837	863
25	16450507	16453098	4838	863
25	16453118	16455058	4839	863
25	16455078	16457079	4840	863
25	16457099	16458987	4841	863
25	16459007	16460456	4842	863
25	16460476	16467143	4843	863
25	16467163	16470278	4844	863
25	16470298	16471615	4845	863
25	16471635	16473644	4846	863
25	16473664	16476109	4847	863
25	16476129	16477160	4848	863
25	16477180	16478198	4849	863
25	16478218	16480365	4850	863
25	16480385	16481967	4851	863
25	16481987	16483061	4852	863
25	16483081	16485768	4853	863
25	16485788	16489281	4854	863
25	16489301	16490563	4855	863
25	16490583	16491892	4856	863
25	16491912	16493562	4857	863
25	16493582	16510304	4858	863
25	16510324	16512010	4859	863
25	16512030	16513149	4860	863
25	16513169	16517865	4861	863
25	16517885	16522054	4862	863
25	16522074	16523835	4863	863
25	16523855	16526278	4864	863
25	16526298	16527464	4865	863
25	16527484	16529008	4866	863
25	16529028	16531243	4867	863
25	16531263	16533121	4868	863
25	16533141	16541518	4869	863
25	16541538	16542744	4870	863
25	16542764	16543946	4871	863
25	16543966	16563399	4872	863
25	16563419	16564927	4873	863
25	16564947	16566065	4874	863
25	16566085	16567111	4875	863
25	16567131	16568909	4876	863
25	16568929	16570330	4877	863
25	16570350	16571487	4878	863
25	16571507	16573669	4879	863
25	16573689	16575486	4880	863
25	16575506	16576557	4881	863
25	16576577	16577962	4882	863
25	16577982	16578990	4883	863
25	16579010	16580284	4884	863
25	16580304	16581654	4885	863
25	16581674	16582933	4886	863
25	16582953	16584848	4887	863
25	16584868	16586157	4888	863
25	16586177	16587418	4889	863
25	16587438	16589406	4890	863
25	16589426	16608919	4891	863
25	16608939	16619061	4892	863
25	16619081	16620305	4893	863
25	16620325	16621958	4894	863
25	16621978	16628854	4895	863
25	16628874	16633322	4896	863
25	16633342	16634669	4897	863
25	16634689	16636215	4898	863
25	16636235	16638623	4899	863
25	16638643	16639800	4900	863
25	16639820	16640977	4901	863
25	16640997	16642951	4902	863
25	16642971	16648455	4903	863
25	16648475	16650009	4904	863
25	16650029	16651236	4905	863
25	16651256	16652672	4906	863
25	16652692	16654325	4907	863
25	16654345	16655773	4908	863
25	16655793	16724439	4909	863
25	16724459	16728203	4910	863
25	16728223	16733364	4911	863
25	16733384	16744628	4912	863
25	16744648	16745734	4913	863
25	16745754	16757395	4914	863
25	16757415	16890295	4915	863
25	16890315	16980036	4916	863
25	16980056	16990626	4917	863
25	16990646	17037481	4918	863
25	17037501	17228739	4919	863
25	17228759	17230610	4920	863
25	17230630	17231770	4921	863
25	17231790	17235636	4922	863
25	17235656	17238508	4923	863
25	17238528	17239950	4924	863
25	17239970	17241424	4925	863
25	17241444	17242482	4926	863
25	17242502	17249695	4927	863
25	17249715	17251317	4928	863
25	17251337	17252558	4929	863
25	17252578	17254227	4930	863
25	17254247	17255365	4931	863
25	17255385	17256993	4932	863
25	17257013	17265360	4933	863
25	17265380	17267631	4934	863
25	17267651	17271779	4935	863
25	17271799	17273480	4936	863
25	17273500	17276351	4937	863
25	17276371	17280597	4938	863
25	17280617	17282656	4939	863
25	17282676	17324935	4940	863
25	17324955	17333594	4941	863
25	17333614	17334740	4942	863
25	17334760	17335865	4943	863
25	17335885	17337407	4944	863
25	17337427	17339916	4945	863
25	17339936	17379774	4946	863
25	17379794	17381002	4947	863
25	17381022	17382086	4948	863
25	17382106	17384893	4949	863
25	17384913	17386977	4950	863
25	17386997	17392024	4951	863
25	17392044	17398233	4952	863
25	17398253	17400044	4953	863
25	17400064	17402544	4954	863
25	17402564	17404115	4955	863
25	17404135	17406222	4956	863
25	17406242	17412842	4957	863
25	17412862	17414025	4958	863
25	17414045	17415221	4959	863
25	17415241	17416971	4960	863
25	17416991	17423296	4961	863
25	17423316	17425245	4962	863
25	17425265	17426707	4963	863
25	17426727	17428990	4964	863
25	17429010	17430926	4965	863
25	17430946	17492399	4966	863
25	17492419	17494224	4967	863
25	17494244	17505282	4968	863
25	17505302	17506542	4969	863
25	17506562	17507765	4970	863
25	17507785	17517328	4971	863
25	17517348	17518482	4972	863
25	17518502	17520335	4973	863
25	17520355	17523361	4974	863
25	17523381	17525024	4975	863
25	17525044	17526709	4976	863
25	17526729	17528049	4977	863
25	17528069	17531363	4978	863
25	17531383	17532967	4979	863
25	17532987	17536698	4980	863
25	17536718	17537990	4981	863
25	17538010	17540182	4982	863
25	17540202	17541236	4983	863
25	17541256	17544613	4984	863
25	17544633	17545748	4985	863
25	17545768	17547390	4986	863
25	17547410	17548898	4987	863
25	17548918	17550349	4988	863
25	17550369	17561435	4989	863
25	17561455	17563268	4990	863
25	17563288	17567441	4991	863
25	17567461	17568677	4992	863
25	17568697	17575484	4993	863
25	17575504	17580060	4994	863
25	17580080	17585805	4995	863
25	17585825	17587279	4996	863
25	17587299	17590262	4997	863
25	17590282	17603999	4998	863
25	17604019	17611188	4999	863
25	17611208	17621499	5000	863
25	17621519	17622699	5001	863
25	17622719	17626109	5002	863
25	17626129	17627872	5003	863
25	17627892	17629958	5004	863
25	17629978	17651184	5005	863
25	17651204	17659265	5006	863
25	17659285	17660925	5007	863
25	17660945	17672713	5008	863
25	17672733	17674004	5009	863
25	17674024	17677354	5010	863
25	17677374	17678566	5011	863
25	17678586	17680727	5012	863
25	17680747	17693770	5013	863
25	17693790	17695839	5014	863
25	17695859	17696951	5015	863
25	17696971	17700582	5016	863
25	17700602	17743927	5017	863
25	17743947	17745960	5018	863
25	17745980	17750444	5019	863
25	17750464	17769137	5020	863
25	17769157	17797010	5021	863
25	17797030	17802926	5022	863
25	17802946	17804821	5023	863
25	17804841	17810943	5024	863
25	17810963	17815704	5025	863
25	17815724	17818214	5026	863
25	17818234	17820680	5027	863
25	17820700	17822429	5028	863
25	17822449	17824478	5029	863
25	17824498	17827833	5030	863
25	17827853	17869037	5031	863
25	17869057	17871692	5032	863
25	17871712	17872967	5033	863
25	17872987	17874530	5034	863
25	17874550	17878807	5035	863
25	17878827	17880844	5036	863
25	17880864	17883028	5037	863
25	17883048	17884092	5038	863
25	17884112	17885697	5039	863
25	17885717	17886986	5040	863
25	17887006	17888478	5041	863
25	17888498	17889861	5042	863
25	17889881	17892495	5043	863
25	17892515	17902402	5044	863
25	17902422	17904566	5045	863
25	17904586	17907677	5046	863
25	17907697	17909689	5047	863
25	17909709	17995238	5048	863
25	17995258	18028944	5049	863
25	18028964	18053440	5050	863
25	18053460	18057050	5051	863
25	18057070	18241780	5052	863
25	18241800	18338597	5053	863
25	18338617	18414428	5054	863
25	18414448	18418412	5055	863
25	18418432	18421195	5056	863
25	18421215	18426388	5057	863
25	18426408	18443062	5058	863
25	18443082	18444161	5059	863
25	18444181	18445822	5060	863
25	18445842	18447513	5061	863
25	18447533	18450223	5062	863
25	18450243	18453774	5063	863
25	18453794	18454798	5064	863
25	18454818	18456099	5065	863
25	18456119	18457220	5066	863
25	18457240	18461987	5067	863
25	18462007	18476670	5068	863
25	18476690	18479977	5069	863
25	18479997	18482679	5070	863
25	18482699	18486459	5071	863
25	18486479	18488008	5072	863
25	18488028	18489904	5073	863
25	18489924	18493320	5074	863
25	18493340	18497199	5075	863
25	18497219	18499572	5076	863
25	18499592	18500917	5077	863
25	18500937	18502600	5078	863
25	18502620	18504648	5079	863
25	18504668	18507170	5080	863
25	18507190	18510300	5081	863
25	18510320	18514086	5082	863
25	18514106	18517408	5083	863
25	18517428	18520159	5084	863
25	18520179	18522298	5085	863
25	18522318	18528898	5086	863
25	18528918	18532079	5087	863
25	18532099	18563523	5088	863
25	18563543	18566834	5089	863
25	18566854	18569286	5090	863
25	18569306	18613991	5091	863
25	18614011	18670353	5092	863
25	18670373	18709466	5093	863
25	18709486	18744876	5094	863
25	18744896	18790844	5095	863
25	18790864	18796524	5096	863
25	18796544	18801856	5097	863
25	18801876	18807336	5098	863
25	18807356	18808772	5099	863
25	18808792	18811588	5100	863
25	18811608	18814842	5101	863
25	18814862	18819711	5102	863
25	18819731	18826132	5103	863
25	18826152	18829234	5104	863
25	18829254	18831234	5105	863
25	18831254	18833328	5106	863
25	18833348	18835482	5107	863
25	18835502	18837384	5108	863
25	18837404	18861171	5109	863
25	18861191	18863689	5110	863
25	18863709	18870984	5111	863
25	18871004	18876123	5112	863
25	18876143	18881252	5113	863
25	18881272	18883540	5114	863
25	18883560	18885433	5115	863
25	18885453	18888669	5116	863
25	18888689	18893092	5117	863
25	18893112	18894764	5118	863
25	18894784	18897115	5119	863
25	18897135	18901878	5120	863
25	18901898	18904411	5121	863
25	18904431	18907822	5122	863
25	18907842	18910613	5123	863
25	18910633	18913889	5124	863
25	18913909	18917927	5125	863
25	18917947	18920640	5126	863
25	18920660	18926686	5127	863
25	18926706	18942812	5128	863
25	18942832	18943954	5129	863
25	18943974	18945286	5130	863
25	18945306	18948049	5131	863
25	18948069	18982569	5132	863
25	18982589	18986847	5133	863
25	18986867	18989790	5134	863
25	18989810	18992871	5135	863
25	18992891	18996702	5136	863
25	18996722	18999016	5137	863
25	18999036	19002527	5138	863
25	19002547	19005968	5139	863
25	19005988	19009490	5140	863
25	19009510	19011503	5141	863
25	19011523	19012741	5142	863
25	19012761	19018441	5143	863
25	19018461	19022581	5144	863
25	19022601	19023979	5145	863
25	19023999	19030263	5146	863
25	19030283	19033513	5147	863
25	19033533	19037869	5148	863
25	19037889	19042230	5149	863
25	19042250	19045389	5150	863
25	19045409	19046512	5151	863
25	19046532	19049795	5152	863
25	19049815	19056717	5153	863
25	19056737	19059927	5154	863
25	19059947	19063122	5155	863
25	19063142	19066695	5156	863
25	19066715	19069623	5157	863
25	19069643	19078132	5158	863
25	19078152	19084544	5159	863
25	19084564	19085691	5160	863
25	19085711	19107856	5161	863
25	19107876	19109751	5162	863
25	19109771	19112832	5163	863
25	19112852	19131316	5164	863
25	19131336	19161502	5165	863
25	19161522	19168843	5166	863
25	19168863	19182658	5167	863
25	19182678	19188835	5168	863
25	19188855	19193779	5169	863
25	19193799	19207093	5170	863
25	19207113	19208230	5171	863
25	19208250	19270134	5172	863
25	19270154	19347516	5173	863
25	19347536	19350711	5174	863
25	19350731	19353975	5175	863
25	19353995	19362937	5176	863
25	19362957	19365977	5177	863
25	19365997	19369292	5178	863
25	19369312	19371185	5179	863
25	19371205	19374044	5180	863
25	19374064	19377443	5181	863
25	19377463	19392782	5182	863
25	19392802	19394816	5183	863
25	19394836	19397958	5184	863
25	19397978	19401005	5185	863
25	19401025	19403127	5186	863
25	19403147	19405787	5187	863
25	19405807	19413489	5188	863
25	19413509	19417022	5189	863
25	19417042	19423194	5190	863
25	19423214	19427880	5191	863
25	19427900	19431703	5192	863
25	19431723	19439580	5193	863
25	19439600	19443773	5194	863
25	19443793	19459086	5195	863
25	19459106	19461738	5196	863
25	19461758	19464677	5197	863
25	19464697	19475651	5198	863
25	19475671	19481429	5199	863
25	19481449	19489078	5200	863
25	19489098	19491320	5201	863
25	19491340	19493256	5202	863
25	19493276	19494370	5203	863
25	19494390	19497534	5204	863
25	19497554	19501319	5205	863
25	19501339	19504450	5206	863
25	19504470	19506960	5207	863
25	19506980	19509846	5208	863
25	19509866	19513764	5209	863
25	19513784	19516628	5210	863
25	19516648	19520970	5211	863
25	19520990	19524620	5212	863
25	19524640	19526983	5213	863
25	19527003	19529112	5214	863
25	19529132	19530821	5215	863
25	19530841	19534362	5216	863
25	19534382	19536695	5217	863
25	19536715	19538076	5218	863
25	19538096	19542569	5219	863
25	19542589	19546391	5220	863
25	19546411	19551307	5221	863
25	19551327	19555955	5222	863
25	19555975	19558990	5223	863
25	19559010	19563160	5224	863
25	19563180	19566162	5225	863
25	19566182	19569606	5226	863
25	19569626	19573860	5227	863
25	19573880	19577203	5228	863
25	19577223	19580800	5229	863
25	19580820	19583525	5230	863
25	19583545	19585709	5231	863
25	19585729	19589029	5232	863
25	19589049	19593351	5233	863
25	19593371	19596079	5234	863
25	19596099	19597144	5235	863
25	19597164	19600799	5236	863
25	19600819	19605021	5237	863
25	19605041	19606280	5238	863
25	19606300	19608044	5239	863
25	19608064	19609158	5240	863
25	19609178	19612892	5241	863
25	19612912	19616603	5242	863
25	19616623	19622708	5243	863
25	19622728	19625808	5244	863
25	19625828	19628181	5245	863
25	19628201	19633278	5246	863
25	19633298	19639900	5247	863
25	19639920	19643929	5248	863
25	19643949	19652759	5249	863
25	19652779	19655183	5250	863
25	19655203	19667321	5251	863
25	19667341	19674114	5252	863
25	19674134	19677216	5253	863
25	19677236	19680463	5254	863
25	19680483	19683479	5255	863
25	19683499	19686704	5256	863
25	19686724	19689961	5257	863
25	19689981	19694817	5258	863
25	19694837	19696375	5259	863
25	19696395	19698318	5260	863
25	19698338	19701666	5261	863
25	19701686	19704286	5262	863
25	19704306	19706002	5263	863
25	19706022	19707870	5264	863
25	19707890	19710559	5265	863
25	19710579	19712336	5266	863
25	19712356	19713748	5267	863
25	19713768	19716198	5268	863
25	19716218	19720619	5269	863
25	19720639	19724206	5270	863
25	19724226	19730393	5271	863
25	19730413	19732663	5272	863
25	19732683	19733768	5273	863
25	19733788	19736855	5274	863
25	19736875	19738287	5275	863
25	19738307	19741410	5276	863
25	19741430	19742805	5277	863
25	19742825	19745150	5278	863
25	19745170	19749478	5279	863
25	19749498	19755018	5280	863
25	19755038	19762761	5281	863
25	19762781	19767654	5282	863
25	19767674	19771153	5283	863
25	19771173	19774176	5284	863
25	19774196	19777356	5285	863
25	19777376	19779276	5286	863
25	19779296	19780830	5287	863
25	19780850	19784838	5288	863
25	19784858	19787823	5289	863
25	19787843	19792003	5290	863
25	19792023	19793252	5291	863
25	19793272	19796896	5292	863
25	19796916	19799991	5293	863
25	19800011	19803008	5294	863
25	19803028	19804625	5295	863
25	19804645	19806658	5296	863
25	19806678	19810510	5297	863
25	19810530	19812006	5298	863
25	19812026	19814906	5299	863
25	19814926	19818237	5300	863
25	19818257	19824639	5301	863
25	19824659	19831269	5302	863
25	19831289	19836560	5303	863
25	19836580	19839400	5304	863
25	19839420	19841482	5305	863
25	19841502	19843993	5306	863
25	19844013	19847127	5307	863
25	19847147	19850085	5308	863
25	19850105	19854433	5309	863
25	19854453	19860815	5310	863
25	19860835	19867101	5311	863
25	19867121	19870192	5312	863
25	19870212	19871721	5313	863
25	19871741	19874446	5314	863
25	19874466	19878337	5315	863
25	19878357	19882855	5316	863
25	19882875	19890809	5317	863
25	19890829	19915437	5318	863
25	19915457	19918272	5319	863
25	19918292	19921114	5320	863
25	19921134	19924573	5321	863
25	19924593	19927482	5322	863
25	19927502	19931686	5323	863
25	19931706	19935717	5324	863
25	19935737	19939254	5325	863
25	19939274	19941531	5326	863
25	19941551	19943593	5327	863
25	19943613	19945158	5328	863
25	19945178	19946758	5329	863
25	19946778	19951093	5330	863
25	19951113	19953135	5331	863
25	19953155	19967256	5332	863
25	19967276	19970299	5333	863
25	19970319	19973579	5334	863
25	19973599	19975947	5335	863
25	19975967	19978136	5336	863
25	19978156	19981432	5337	863
25	19981452	19984543	5338	863
25	19984563	19988681	5339	863
25	19988701	19991686	5340	863
25	19991706	19999489	5341	863
25	19999509	20004186	5342	863
25	20004206	20008713	5343	863
25	20008733	20009843	5344	863
25	20009863	20012215	5345	863
25	20012235	20013434	5346	863
25	20013454	20015224	5347	863
25	20015244	20017456	5348	863
25	20017476	20020540	5349	863
25	20020560	20023572	5350	863
25	20023592	20090223	5351	863
